43.66189363852738,-79.38574461876827
43.75393656299528,-79.4409418989343
43.721142882625465,-79.45761648047214
43.742582051127634,-79.36041423140166
43.64534694890369,-79.38112438479571
43.679767076974095,-79.37347072485915
43.675975305512374,-79.36282616854969
43.67975982480731,-79.29466750627948
43.68098549714976,-79.45961137693962
43.68561182476391,-79.46891663603988
43.70672356378743,-79.3298694090538
43.64647641410365,-79.38470681510012
43.71776438025234,-79.33466409602914
43.749218168191895,-79.38042740564187
43.68320138029077,-79.48838029126524
43.65887452338005,-79.32617500030169
43.66301808991014,-79.39438090666792
43.761768419227366,-79.37244719882013
43.70668151185377,-79.48316474141262
43.75683113143897,-79.41283233965483
43.68947738198384,-79.35866002128107
43.711758015626344,-79.38510662965871
43.66383686256959,-79.39477637294095
43.69346479648247,-79.45414303454378
43.68192881106248,-79.4720107182634
43.668978831220876,-79.32433490218881
43.715020269577316,-79.40949941829878
43.637356962645455,-79.40165463502956
43.742659123254434,-79.47987916352439
43.6427118633726,-79.45411702604017
43.69096591691899,-79.42817636715276
43.66045414166458,-79.34107114448122
43.711374002415894,-79.39757498435439
43.71470072876658,-79.4371927338262
43.713195971324105,-79.41683371941387
43.71793167471775,-79.41854779912777
43.74413784333277,-79.41018696473974
43.71124504385163,-79.32349692689738
43.673343318916345,-79.33595879598388
43.70621383491641,-79.4261802618488
43.69047643414563,-79.31140439469299
43.65017784582843,-79.43119804979783
43.664493712049214,-79.35737407281192
43.65965243274294,-79.40121384541168
43.74555888470839,-79.348139001096
43.75971148633483,-79.40160209172848
43.71592360454445,-79.39416422328132
43.69527019378884,-79.41849332987005
43.72334694130737,-79.47577954453075
43.68085486432981,-79.44887178484967
43.69690359913794,-79.50332328361607
43.75276334954088,-79.43171978421908
43.70404811957475,-79.43708707264597
43.72522482081248,-79.39969277134271
43.70159934683952,-79.43142084243577
43.75725453506252,-79.39112107204275
43.757838813938776,-79.4172575125805
43.748224863776606,-79.38205613951118
43.67604980541894,-79.41577694520535
43.707554228028606,-79.41354132729751
43.70871916934117,-79.35299482566279
43.700881268057465,-79.43235674348986
43.70963798597613,-79.40465053747302
43.65717957889419,-79.4767207101472
43.66505695391236,-79.30345474971621
43.694688813712766,-79.48674262814043
43.724360294311595,-79.38166485428218
43.66081495659212,-79.31101530360546
43.68686031493144,-79.48028059276639
43.74780894037267,-79.35445174841048
43.671516890651944,-79.40893403320341
43.65233309332363,-79.46497562518711
43.70586105911276,-79.33981270636875
43.724695469011806,-79.49044707428976
43.66675040127838,-79.3183345179254
43.72670910355963,-79.34635093636821
43.658524105701105,-79.35607473638522
43.674592398492145,-79.37336499812402
43.73280895924566,-79.3406144767258
43.734301036372756,-79.4096661893419
43.66028800648966,-79.3668609443407
43.697372109011525,-79.4043317864461
43.63091122750618,-79.42169236632654
43.7327768236289,-79.49073907642655
43.72536856571795,-79.43988769961088
43.66969000704276,-79.33009815102213
43.72049604191579,-79.45063787299358
43.68066849336618,-79.34488588986326
43.73768248948131,-79.45676945853141
43.65421823163052,-79.37589910850808
43.72445996176069,-79.43247915163724
43.6975710333349,-79.47282993590855
43.654201848352166,-79.39816837078321
43.717745901406005,-79.41303794096032
43.74913647695132,-79.39676679471663
43.68056973680991,-79.43096999281262
